揣度 (chuai,duo)
揣想 (chuai,xiang)
揣手 (chuai,shou)
揣手儿 (chuai,shou,er)
揣摩 (chuai,mo)
揣摸 (chuai,mo)
揣时度力 (chuai,shi,duo,li)
揣测 (chuai,ce)
揣骨听声 (chuai,gu,ting,sheng)
揭露 (jie,lu)
搀和 (chan,huo)
搀行夺市 (chan,hang,duo,shi)
搁不住 (ge,bu,zhu)
搁得住 (ge,de,zhu)
搁置 (ge,zhi)
搅合 (jiao,he)
搅和 (jiao,huo)
搅混 (jiao,gun)
搋子 (chuai,zi)
搔着痒处 (sao,zhe,yang,chu)
搜岩采干 (sou,yan,cai,gan)
搜括 (sou,gua)
搜查 (sou,zha)
搪塞 (tang,se)
搪差使 (tang,chai,shi)
搬起石头打自己的脚 (ban,qi,shi,tou,da,zi,ji,de,jiao)
搭理 (da,li)
搭载 (da,zai)
搴旗取将 (qian,qi,qu,jiang)
搴旗斩将 (qian,qi,zhan,jiang)
摆擂 (bai,lei)
摇头晃脑 (yao,tou,huang,nao)
摇手触禁 (yao,shou,chu,jin)
摇晃 (yao,huang)
摇曳 (yao,ye)
摇滚乐 (yao,gun,yue)
摊子 (tan,zi)
摔打 (shuai,da)
摔跟头 (shuai,gen,tou)
摧刚为柔 (cui,gang,wei,rou)
摧折 (cui,she)
摧折豪强 (cui,zhe,hao,qiang)
摩挲 (ma,sa)
摸不着 (mo,bu,zhao)
摸不着头脑 (mo,bu,zhao,tou,nao)
摸不着边 (mo,bu,zhuo,bian)
摸头不着 (mo,tou,bu,zhao)
摸着石头过河 (mo,zhe,shi,tou,guo,he)
摸门不着 (mo,men,bu,zhao)
摽梅之年 (biao,men,zhi,nian)
撂挑子 (liao,tiao,zi)
撅坑撅堑 (jue,keng,jue,qian)
撇呆打堕 (pie,dai,da,duo)
撇嘴 (pie,zui)
撇开 (pie,kai)
撇弃 (pie,qi)
撇条 (pie,tiao)
撒呓挣 (sa,yi,zheng)
撒布 (sa,bu)
撒播 (sa,bo)
撒施 (sa,shi)
撒种 (sa,zhong)
撒豆成兵 (sa,dou,cheng,bing)
撒鸭子 (sa,ya,zi)
撤差 (che,chai)
撩乱 (liao,luan)
撩云拨雨 (liao,yun,bo,yu)
撩人 (liao,ren)
撩动 (liao,dong)
撩开 (liao,kai)
撩拨 (liao,bo)
撩火加油 (liao,huo,jia,you)
撩蜂剔蝎 (liao,feng,ti,xie)
撩蜂吃螫 (liao,feng,chi,shi)
撩逗 (liao,dou)
播撒 (bo,sa)
播种 (bo,zhong)
播穅眯目 (bo,kang,mi,mu)
播糠眯目 (bo,kang,mi,mu)
撮土焚香 (cuo,gu,fen,xiang)
撮科打哄 (cuo,ke,da,hong)
撺掇 (cuan,duo)
擂主 (lei,zhu)
擂台 (lei,tai)
操之过切 (cao,zhi,guo,qie)
操切 (cao,qie)
操奇逐赢 (cao,qi,zhu,ying)
擒奸擿伏 (qin,jian,fa,fu)
擘两分星 (bo,liang,fen,xing)
擘划 (bo,hua)
擢发莫数 (zhuo,fa,mo,shu)
擢发难数 (zhuo,fa,nan,shu)
擦拳抹掌 (ca,quan,mo,zhang)
擦背 (ca,bei)
擿埴索涂 (zhai,zhi,suo,tu)
擿埴索途 (zhai,zhi,suo,tu)
擿植索涂 (zhai,zhi,suo,tu)
攀花折柳 (pan,hua,she,liu)
攀藤揽葛 (pan,teng,lan,ge)
攀藤附葛 (pan,teng,fu,ge)
攀蟾折桂 (pan,chan,she,gui)
攒三聚五 (cuan,san,ju,wu)
攒三集五 (cuan,san,ji,wu)
攒动 (cuan,dong)
攒射 (cuan,she)
攒盒 (cuan,he)
攒眉 (cuan,mei)
攒眉苦脸 (zan,mei,ku,lian)
攒眉蹙额 (cuan,mei,cu,e)
攒聚 (cuan,ju)
攒锋聚镝 (cuan,feng,ju,di)
攒集 (cuan,ji)
攒零合整 (cuan,ling,he,zheng)
攫为己有 (jue,wei,ji,you)
攫金不见人 (jue,jin,bu,jian,ren)
支吾其词 (zhi,wu,qi,ci)
支差 (zhi,chai)
支应 (zhi,ying)
支数 (zhi,shu)
支着 (zhi,zhao)
收因结果 (shou,yin,jie,guo)
收园结果 (shou,yuan,jie,guo)
收旗卷伞 (shou,qi,juan,san)
收煞 (shou,sha)
收缘结果 (shou,yuan,jie,guo)
收起来 (shou,qi,lai)
收载 (shou,zai)
改为 (gai,wei)
改变心意 (gai,bian,zhu,yi)
改姓更名 (gai,xing,geng,ming)
改张易调 (gai,zhang,yi,diao)
改弦易调 (gai,xian,yi,diao)
改弦更张 (gai,xian,geng,zhang)
改恶为善 (gai,e,wei,shan)
改曲易调 (gai,qu,yi,diao)
改玉改行 (gai,yu,gai,xing)
改而更张 (gai,er,geng,zhang)
改行 (gai,hang)
改行为善 (gai,xing,wei,shan)
改行从善 (gai,xing,cong,shan)
改行迁善 (gai,xing,qian,shan)
改调 (gai,diao)
攻城掠地 (gong,cheng,lve,di)
攻心扼吭 (gong,xin,e,keng)
攻过箴阙 (gong,guo,zhen,que)
放假 (fang,jia)
放大率 (fang,da,shuai)
放血 (fang,xue)
放辟邪侈 (fang,pi,xie,chi)
放长线钓大鱼 (fang,chang,xian,diao,da,yu)
故伎重演 (gu,ji,zhong,yan)
故态复还 (gu,tai,fu,huan)
故技重演 (gu,ji,chong,yan)
故都 (gu,du)
效应 (xiao,ying)
救寒莫如重裘 (jiu,han,mo,ru,chong,qiu)
救苦救难 (jiu,ku,jiu,nan)
敖不可长 (ao,bu,ke,zhang)
教一识百 (jiao,yi,shi,bai)
教中文 (jiao,zhong,wen)
教书 (jiao,shu)
教学相长 (jiao,xue,xiang,zhang)
教猱升木 (jiao,nao,sheng,mu)
教给 (jiao,gei)
教音乐 (jiao,yin,yue)
敛声屏息 (lian,sheng,ping,xi)
敛骨吹魂 (lian,gu,chui,hun)
敝帷不弃 (bi,wei,bu,qi)
敝盖不弃 (bi,gai,bu,qi)
敝綈恶粟 (bi,ti,e,su)
敞胸露怀 (chang,xiong,lu,huai)
敢为敢做 (gan,wei,gan,zuo)
敢作敢为 (gan,zuo,gan,wei)
散乱 (san,luan)
散件 (san,jian)
散体 (san,ti)
散光 (san,guang)
散兵 (san,bing)
散兵游勇 (san,bing,you,yong)
散剂 (san,ji)
散发 (san,fa)
散射 (san,she)
散居 (san,ju)
散工 (san,gong)
散文 (san,wen)
散曲 (san,qu)
散板 (san,ban)
散架 (san,jia)
散沙 (san,sha)
散漫 (san,man)
散碎 (san,sui)
散装 (san,zhuang)
散见 (san,jian)
散记 (san,ji)
敦朴 (dun,piao)
敩学相长 (zuan,xue,xiang,chang)
敬业乐群 (jing,ye,yao,qun)
数不着 (shu,bu,zhao)
数不胜数 (shu,bu,sheng,shu)
数位 (shu,wei)
数值 (shu,zhi)
数列 (shu,lie)
数制 (shu,zhi)
数叨 (shu,dao)
数字 (shu,zi)
数学 (shu,xue)
数年如一日 (shu,nian,ru,yi,ri)
数得上 (shu,dei,shang)
数得着 (shu,de,zhao)
数据 (shu,ju)
数数 (shuo,shuo)
数珠 (shu,zhu)
数理逻辑 (shu,li,luo,ji)
数目 (shu,mu)
数码 (shu,ma)
数米量柴 (shu,mi,er,chai)
数罪并罚 (shu,zui,bing,fa)
数落 (shu,luo)
数表 (shu,biao)
数见不鲜 (shuo,jian,bu,xian)
数论 (shu,lun)
数词 (shu,ci)
数量 (shu,liang)
数量词 (shu,liang,ci)
数额 (shu,e)
数黄道白 (shu,huang,dao,bai)
数黄道黑 (shu,huang,dao,hei)
数黑论白 (shu,hei,lun,bai)
敲敲打打 (qiao,qiao,da,da)
敲竹杠 (qiao,zhu,gang)
敲骨剥髓 (qiao,gu,bao,sui)
整年累月 (zheng,nian,lei,yue)
整数 (zheng,shu)
整躬率物 (zheng,gong,shuai,wu)
整顿干坤 (zheng,dun,gan,kun)
敷衍塞责 (fu,yan,se,ze)
敷衍搪塞 (fu,yan,tang,se)
文不对题 (wen,bu,dui,ti)
文件夹 (wen,jian,jia)
文卷 (wen,juan)
文坛宿将 (wen,tan,su,jiang)
文房四侯 (wen,fang,si,hou)
文武差事 (wen,wu,cha,shi)
文章星斗 (wen,zhang,xing,dou)
文艺复兴 (wen,yi,fu,xing)
文蛤 (wen,ge)
文行出处 (wen,xing,chu,chu)
文身剪发 (wen,shen,jian,fa)
文过遂非 (wen,guo,sui,fei)
斗升之水 (dou,sheng,zhi,shui)
斗南一人 (dou,nan,yi,ren)
斗子 (dou,zi)
斗室 (dou,shi)
斗折蛇行 (dou,zhe,she,xing)
斗拱 (dou,gong)
斗挹箕扬 (dou,yi,ji,yang)
斗方 (dou,fang)
斗方名士 (dou,fang,ming,shi)
斗榫合缝 (dou,sun,he,feng)
斗渠 (dou,qu)
斗笠 (dou,li)
斗筲之人 (dou,shao,zhi,ren)
斗筲之器 (dou,shao,zhi,qi)
斗箕 (dou,ji)
斗篷 (dou,peng)
斗米尺布 (dou,mi,chi,bu)
斗粟尺布 (dou,su,chi,bu)
斗绝一隅 (dou,jue,yi,yu)
斗胆 (dou,dan)
斗车 (dou,che)
斗转参横 (dou,zhuan,shen,heng)
斗转星移 (dou,zhuan,xing,yi)
斗酒只鸡 (dou,jiu,zhi,ji)
斗酒学士 (dou,jiu,xue,shi)
斗酒百篇 (dou,jiu,bai,pian)
斗量筲计 (dou,liang,shao,ji)
斗量车载 (dou,liang,che,zai)
斗门 (dou,men)
料斗 (liao,dou)
斤斗 (jin,dou)
斧头 (fu,tou)
斩头沥血 (zhan,tou,li,xue)
斩将刈旗 (zhan,jiang,yi,qi)
斩将搴旗 (zhan,jiang,qian,qi)
斫木为舟 (zhuo,mu,wei,zhou)
斫琱为朴 (zhuo,diao,wei,pu)
斫雕为朴 (zhuo,diao,wei,pu)
断发文身 (duan,fa,wen,shen)
断还归宗 (duan,huan,gui,zong)
断长续短 (duan,chang,xu,duan)
断长补短 (duan,chang,bu,duan)
新兴 (xin,xing)
方兴未已 (fang,xing,wei,yi)
方兴未艾 (fang,xing,wei,ai)
方寸万重 (fang,cun,wan,chong)
方正不阿 (fang,zheng,bu,e)
於菟 (wu,tu)
施为 (shi,wei)
施予 (shi,yu)
施工缝 (shi,gong,feng)
旁观者效应 (pang,guan,zhe,xiao,ying)
旅舍 (lv,she)
旅贲 (lv,ben)
旋干转坤 (xuan,qian,zhuan,kun)
旋转干坤 (xuan,zhuan,gan,kun)
无下箸处 (wu,xia,zhu,chu)
无与为比 (wu,yu,wei,bi)
无为 (wu,wei)
无为之治 (wu,wei,zhi,zhi)
无为而成 (wu,wei,er,cheng)
无为而治 (wu,wei,er,zhi)
无为自化 (wu,wei,zi,hua)
无为自成 (wu,wei,zi,cheng)
无了无休 (wu,le,wu,xiu)
无以塞责 (wu,yi,se,ze)
无伤大雅 (wu,shang,da,ya)
无伤无臭 (wu,sheng,wu,xiu)
无动为大 (wu,dong,wei,da)
无可否认 (wu,ke,fou,ren)
无可比拟 (wu,ke,bi,ni)
无地自处 (wu,di,zi,chu)
无声无臭 (wu,sheng,wu,xiu)
无处 (wu,chu)
无孔不入 (wu,kong,bu,ru)
无宁 (wu,ning)
无寇暴死 (wu,kou,bao,shi)
无往不胜 (wu,wang,bu,sheng)
无恶不为 (wu,e,bu,wei)
无恶不作 (wu,e,bu,zuo)
无所不为 (wu,suo,bu,wei)
无所不在 (wu,suo,bu,zai)
无数 (wu,shu)
无理数 (wu,li,shu)
无的放矢 (wu,di,fang,shi)
无缝 (wu,feng)
无缝天衣 (wu,feng,tian,yi)
无缝钢管 (wu,feng,gang,guan)
无背无侧 (wu,bei,wu,ce)
无能为力 (wu,neng,wei,li)
无能为役 (wu,neng,wei,yi)
无臭 (wu,xiu)
无色无臭 (wu,se,wu,xiu)
无辜受累 (wu,gu,shou,lei)
无適无莫 (wu,di,wu,mo)
无间 (wu,jian)
无间冬夏 (wu,jian,dong,xia)
无间可乘 (wu,jian,ke,cheng)
无间可伺 (wu,jian,ke,si)
无间是非 (wu,jian,shi,fei)
无颜落色 (wu,yan,luo,se)
日不暇给 (ri,bu,xia,ji)
日中为市 (ri,zhong,wei,shi)
日中将昃 (ri,zhong,jiang,ze)
日中必湲 (ri,zhong,bi,tong)
日削月割 (ri,xue,yue,ge)
日削月朘 (ri,xue,yue,juan)
日复一日 (ri,fu,yi,ri)
日头 (ri,tou)
日子 (ri,zi)
日晕 (ri,yun)
日月参辰 (ri,yue,shen,chen)
日月重光 (ri,yue,chong,guang)
日朘月削 (ri,juan,yue,xue)
日省月修 (ri,xing,yue,xiu)
日省月试 (ri,xing,yue,shi)
日省月课 (ri,xing,yue,ke)
日积月累 (ri,ji,yue,lei)
日累月积 (ri,lei,yue,ji)
日薄西山 (ri,bo,xi,shan)
日进斗金 (ri,jin,dou,jin)
旦不报夕 (dan,bu,bao,xi)
旦种暮成 (dan,zhong,mu,cheng)
旦角 (dan,jue)
旧事重提 (jiu,shi,zhong,ti)
旧地重游 (jiu,di,chong,you)
旧话重提 (jiu,hua,chong,ti)
旧调重弹 (jiu,diao,chong,tan)
旧都 (jiu,du)
早占勿药 (zao,zhan,wu,yao)
早该淘汰 (zao,gai,tao,tai)
旱冰场 (han,bing,chang)
旱冰鞋 (han,bing,xie)
时兴 (shi,xing)
时差 (shi,cha)
时行 (shi,hang)
时调 (shi,diao)
时运不齐 (shi,yun,bu,ji)
旷日累时 (kuang,ri,lei,shi)
昌亭旅食 (chang,ting,lv,shi)
明了 (ming,liao)
明人不做暗事 (ming,ren,bu,zuo,an,shi)
明发不寐 (ming,fa,bu,mei)
明摆着 (ming,bai,zhe)
明效大验 (ming,xiao,da,ya)
明昭昏蒙 (ming,zhao,hun,meng)
明晃晃 (ming,huang,huang)
明窗净几 (ming,chuang,jing,ji)
昏定晨省 (hun,ding,chen,xing)
昏迷不省 (hun,mi,bu,xing)
昏镜重明 (hun,jing,chong,ming)
昏镜重磨 (hun,jing,chong,mo)
易地而处 (yi,di,er,chu)
星占 (xing,zhan)
星宿 (xing,xiu)
星斗 (xing,dou)
星期日 (xing,qi,tian)
星相 (xing,xiang)
星移斗转 (xing,yi,dou,zhuan)
春假 (chun,jia)
春种 (chun,zhong)
春笋怒发 (chun,sun,mu,fa)
春露秋霜 (chun,lu,qiu,shuang)
春风一度 (chun,feng,yi,du)
春风雨露 (chun,feng,yu,lu)
春风风人 (chun,feng,feng,ren)
昧旦晨兴 (mei,dan,chun,xing)
昭德塞违 (zhao,de,se,wei)
是不是 (shi,bu,shi)
是否 (shi,fou)
是非分明 (shi,fei,fen,ming)
是非只为多开口 (shi,fei,zhi,wei,duo,kai,kou)
是非得失 (shi,fei,de,shi)
是非曲直 (shi,fei,qu,zhi)
昼干夕惕 (zhou,gan,xi,ti)
昼度夜思 (zhou,duo,ye,si)
显得 (xian,de)
显豁 (xian,huo)
显露 (xian,lu)
显露头角 (xian,lu,tou,jiao)
晃动 (huang,dong)
晃悠 (huang,you)
晃摇 (huang,yao)
晃晃 (huang,huang)
晃晃悠悠 (huang,huang,you,you)
晃荡 (huang,dang)
晒场 (shai,chang)
晓得 (xiao,de)
晕乎乎 (yun,hu,hu)
晕倒 (yun,dao)
晕场 (yun,chang)
晕头转向 (yun,tou,zhuan,xiang)
晕影 (yun,ying)
晕池 (yun,chi)
晕船 (yun,chuan)
晕车 (yun,che)
晕过去 (yun,guo,qu)
晕针 (yun,zhen)
晕高 (yun,gao)
晕高儿 (yun,gao,er)
晚一点 (wan,yi,dian)
晚食当肉 (wan,shi,dang,rou)
晦盲否塞 (hui,mang,pi,se)
晨兴夜寐 (chen,xing,ye,mei)
晨昏定省 (chen,hun,ding,xing)
晬面盎背 (zui,mian,ang,bei)
普天率土 (pu,tian,shuai,tu)
普查 (pu,zha)
晰毛辨发 (xi,mao,bian,fa)
智力商数 (zhi,li,shang,shu)
晾衣服 (liang,yi,fu)
暑假 (shu,jia)
暖和 (nuan,huo)
暗中行事 (an,zhong,xing,shi)
暗箭中人 (an,jian,zhong,ren)
暮暮朝朝 (mu,mu,zhao,zhao)
暮虢朝虞 (mu,guo,zhao,yu)
暮雨朝云 (mu,yu,zhao,yun)
暴戾恣睢 (bao,li,zi,sui)
暴晒 (pu,shai)
暴腮龙门 (pu,sai,long,men)
暴衣露冠 (pu,yi,lu,guan)
暴衣露盖 (pu,yi,lu,gai)
暴露 (bao,lou)
暴露无遗 (bao,lu,wu,yi)
曝光 (bao,guang)
曝背食芹 (pu,bei,shi,qin)
曝露 (pu,lu)
曲子 (qu,zi)
曲学诐行 (qu,xue,hao,xing)
曲尺 (qu,chi)
曲尽其妙 (qu,jin,qi,miao)
曲径 (qu,jing)
曲径通幽 (qu,jing,tong,you)
曲意逢迎 (qu,yi,feng,ying)
曲折 (qu,zhe)
曲曲 (qu,qu)
曲曲弯弯 (qu,qu,wan,wan)
曲曲折折 (qu,qu,zhe,she)
曲柄 (qu,bing)
曲棍球 (qu,gun,qiu)
曲牌 (qu,pai)
曲直 (qu,zhi)
曲突徙薪 (qu,tu,xi,xin)
曲笔 (qu,bi)
曲线 (qu,xian)
曲线图 (qu,xian,tu)
曲艺 (qu,yi)
曲解 (qu,jie)
曲调 (qu,diao)
曲里拐弯 (qu,li,guan,wan)
曲阜 (qu,fu)
曲高和寡 (qu,gao,he,gua)
曳光弹 (ye,guang,dan)
更为 (geng,wei)
更事 (geng,shi)
更仆难尽 (geng,pu,nan,jin)
更仆难数 (geng,pu,nan,shu)
更仆难终 (geng,pu,nan,zhong)
更令明号 (geng,ling,ming,hao)
更动 (geng,dong)
更卒 (geng,zu)
更名 (geng,ming)
更名改姓 (geng,ming,gai,xing)
更唱叠和 (geng,chang,die,he)
更唱迭和 (geng,chang,die,he)
更夫 (geng,fu)
更始 (geng,shi)
更姓改物 (geng,xing,gai,wu)
更定 (geng,ding)
更年期 (geng,nian,qi)
更张 (geng,zhang)
更弦改辙 (geng,xian,gai,zhe)
更弦易辙 (geng,xian,yi,zhe)
更待干罢 (geng,dai,gan,ba)
更换 (geng,huan)
更改 (geng,gai)
更新 (geng,xin)
更新换代 (geng,xin,huan,dai)
更易 (geng,yi)
更替 (geng,ti)
更次 (geng,ci)
更正 (geng,zheng)
更正错误 (geng,zheng,cuo,wu)
更深 (geng,shen)
更深人静 (geng,shen,ren,jing)
更深夜静 (geng,shen,ye,jing)
更生 (geng,sheng)
更番 (geng,fan)
更衣 (geng,yi)
更衣室 (geng,yi,shi)
更进一步 (geng,jin,yi,bu)
更迭 (geng,die)
更长梦短 (geng,chang,meng,duan)
更阑人静 (geng,lan,ren,jing)
更难仆数 (geng,nan,pu,shu)
更鼓 (geng,gu)
曾不惨然 (zeng,bu,chan,ran)
曾参杀人 (zeng,shen,sha,ren)
曾孙 (zeng,sun)
曾母投杼 (zeng,mu,tou,zhu)
曾祖 (zeng,zu)
曾祖母 (zeng,zu,mu)
曾祖父 (zeng,zu,fu)
替天行道 (ti,tian,xing,dao)
最后一刻 (zui,hou,yi,ke)
最大公约数 (zui,da,gong,yue,shu)
最小公倍数 (zui,xiao,gong,bei,shu)
月中折桂 (yue,zhong,she,gui)
月夕花朝 (yue,xi,hua,zhao)
月夜花朝 (yue,ye,hua,zhao)
月头儿 (yue,tou,er)
月晕 (yue,yun)
月晕础润 (yue,yun,chu,run)
月氏 (rou,zhi)
月没参横 (yue,mo,shen,heng)
月相 (yue,xiang)
月落参横 (yue,luo,shen,heng)
月露之体 (yue,lu,zhi,ti)
月露风云 (yue,lu,feng,yun)
有一些 (you,yi,xie)
有一天 (you,yi,tian)
有一得一 (you,yi,de,yi)
有为 (you,wei)
有以善处 (you,yi,shan,chu)
有借无还 (you,jie,wu,huan)
有冯有翼 (you,ping,you,yi)
有加无已 (you,jia,wu,yi)
有国难投 (you,guo,nan,tou)
有天没日头 (you,tian,mei,ri,tou)
有得 (you,de)
有数 (you,shu)
有朝一日 (you,zhao,yi,ri)
有模有样 (you,mu,you,yang)
有求必应 (you,qiu,bi,ying)
有理数 (you,li,shu)
有的放矢 (you,di,fang,shi)
有着 (you,zhe)
有空 (you,kong)
有蠙可乘 (you,bin,ke,cheng)
有血有肉 (you,xue,you,rou)
有隙可乘 (you,xi,ke,cheng)
朋比为奸 (peng,bi,wei,jian)
服丧 (fu,sang)
服差役 (fu,chai,yi)
服帖 (fu,tie)
服服帖帖 (fu,fu,tie,tie)
望其项背 (wang,qi,xiang,bei)
望尘僄声 (wang,chen,bu,sheng)
望影揣情 (wang,ying,chuai,qing)
望洋兴叹 (wang,yang,xing,tan)
望阙谢恩 (wang,que,xie,en)
望风响应 (wang,feng,xiang,ying)
朝三暮二 (zhao,san,mu,er)
朝三暮四 (zhao,san,mu,si)
朝不保夕 (zhao,bu,bao,xi)
朝不保暮 (zhao,bu,bao,mu)
朝不及夕 (zhao,bu,ji,xi)
朝不虑夕 (zhao,bu,lv,xi)
朝不谋夕 (zhao,bu,mou,xi)
朝乾夕惕 (zhao,qian,xi,ti)
朝乾夕愓 (zhao,qian,xi,dang)
朝云暮雨 (zhao,yun,mu,yu)
朝令夕改 (zhao,ling,xi,gai)
朝令暮改 (zhao,ling,mu,gai)
朝会 (zhao,hui)
朝前夕惕 (zhao,qiang,xi,ti)
朝升暮合 (zhao,sheng,mu,ge)
朝华夕秀 (zhao,hua,xi,xiu)
朝发夕至 (zhao,fa,xi,zhi)
朝发暮至 (zhao,fa,mu,zhi)
朝夕 (zhao,xi)
朝夷暮跖 (zhao,yi,mu,zhi)
朝奏夕召 (zhao,zou,xi,zhao)
朝奏暮召 (zhao,zou,mu,zhao)
朝思暮想 (zhao,si,mu,xiang)
朝成夕毁 (zhao,cheng,xi,hui)
朝成暮徧 (chao,cheng,mu,shi)
朝成暮毁 (zhao,cheng,mu,hui)
朝成暮遍 (zhao,cheng,mu,bian)
朝折暮折 (zhao,she,mu,she)
朝攀暮折 (zhao,pan,mu,she)
朝斯夕斯 (zhao,si,xi,si)
朝日 (zhao,ri)
朝晖 (zhao,hui)
朝暮 (zhao,mu)
朝更暮改 (zhao,geng,mu,gai)
朝朝暮暮 (zhao,zhao,mu,mu)
朝梁暮周 (zhao,liang,mu,zhou)
朝梁暮晋 (zhao,liang,mu,jin)
朝梁暮陈 (zhao,liang,mu,chen)
朝欢暮乐 (zhao,huan,mu,le)
朝歌夜弦 (zhao,ge,ye,xian)
朝歌暮弦 (zhao,ge,mu,xian)
朝气 (zhao,qi)
朝生夕死 (zhao,sheng,xi,si)
朝生暮死 (zhao,sheng,mu,si)
朝着 (chao,zhe)
朝种暮获 (zhao,zhong,mu,hu)
朝秦暮楚 (zhao,qin,mu,chu)
朝穿暮塞 (zhao,chuan,mu,sai)
朝经暮史 (zhao,jing,mu,shi)
朝荣夕灭 (zhao,rong,xi,mie)
朝衣东市 (zhao,yi,dong,shi)
朝觐圣地 (chao,jin,sheng,di)
朝趁暮食 (zhao,chen,mu,shi)
朝过夕改 (zhao,guo,xi,gai)
朝钟暮鼓 (zhao,zhong,mu,gu)
朝锺暮鼓 (zhao,zhong,mu,gu)
朝闻夕改 (zhao,wen,xi,gai)
朝闻夕死 (zhao,wen,xi,si)
朝闻道夕死可矣 (zhao,wen,dao,xi,si,ke,yi)
朝阳 (zhao,yang)
朝阳丹凤 (chao,yang,dan,feng)
朝阳花 (chao,yang,hua)
朝霞 (zhao,xia)
朝露 (zhao,lu)
朝饔夕飧 (zhao,yong,xi,sun)
朝鲜族 (chao,xian,zu)
朝齑夕盐 (zhao,ji,xi,yan)
朝齑暮盐 (zhao,ji,mu,yan)
期年 (ji,nian)
期数 (qi,shu)
木人石心 (da,ren,shi,xin)
木头 (mu,tou)
木头屑 (mu,tou,xie)
木头木脑 (mu,tou,mu,nao)
木干鸟栖 (mu,gan,niao,qi)
木杆 (mu,gan)
木栅 (mu,shan)
木模 (mu,mu)
木钻 (mu,zuan)
未为不可 (wei,wei,bu,ke)
未了 (wei,liao)
未曾 (wei,zeng)
未爆炸弹 (wei,bao,zha,dan)
未知数 (wei,zhi,shu)
未艾方兴 (wei,ai,fang,xing)
末了 (mo,liao)
本分 (ben,fen)
本本分分 (ben,ben,fen,fen)
本相 (ben,xiang)
本相毕露 (ben,xiang,bi,lu)
本着 (ben,zhe)
本行 (ben,hang)
朱槃玉敦 (zhu,pan,yu,dui)
朱盘玉敦 (zhu,pan,yu,dui)
朱轓皁盖 (zhu,fan,hai,gai)
朴刀 (po,dao)
朴硝 (po,xiao)
朴质 (pu,zhi)
朵颐大嚼 (duo,yi,da,jiao)
机长 (ji,zhang)
杀人不见血 (sha,ren,bu,jian,xie)
杀伤炸弹 (sha,shang,zha,dan)
杀出重围 (sha,chu,chong,wei)
杀妻求将 (sha,qi,qiu,jiang)
杀衣缩食 (shai,yi,suo,shi)
杀鸡为黍 (sha,ji,wei,shu)
杂处 (za,chu)
杂货铺 (za,huo,pu)
权数 (quan,shu)
杅穿皮蠹 (yu,chuan,shui,du)
杆塔 (gan,ta)
杆子 (gan,zi)
杆秤 (gan,cheng)
杆菌 (gan,jun)
杉木 (sha,mu)
李子 (li,zi)
李广不侯 (li,guang,bu,hou)
材优干济 (cai,you,gan,ji)
材大难用 (cai,da,nan,yong)
材茂行絜 (cai,mao,xing,jie)
材薄质衰 (cai,bo,zhi,shuai)
材轻德薄 (cai,qing,de,bo)
材高知深 (cai,gao,zhi,shen)
村舍 (cun,she)
村长 (cun,zhang)
杜鹃啼血 (du,juan,ti,xue)
杜默为诗 (du,mo,wei,shi)
束发 (shu,fa)
束发封帛 (shu,fa,feng,bo)
束带结发 (shu,dai,jie,fa)
束戈卷甲 (shu,ge,juan,jia)
束椽为柱 (shu,chuan,wei,zhu)
束缊举火 (shu,yun,ju,huo)
束缊还妇 (shu,yun,huan,fu)
束蒲为脯 (shu,pu,wei,pu)
束身自好 (shu,shen,zi,hao)
杠子 (gang,zi)
杠杆 (gang,gan)
条几 (tiao,ji)
条子 (tiao,zi)
条干 (tiao,gan)
条畅 (di,dang)
条贯部分 (tiao,guan,bu,fen)
来头 (lai,tou)
来得 (lai,de)
来得及 (lai,de,ji)
来日大难 (lai,ri,da,nan)
来着 (lai,zhe)
来者不善 (lai,zhe,bu,shan)
杯子 (bei,zi)
杯水车薪 (bei,shui,che,xin)
杼柚之空 (zhu,zhou,zhi,kong)
杼柚其空 (zhu,zhou,qi,kong)
杼柚空虚 (zhu,zhou,kong,xu)
松散 (song,san)
松筠之节 (song,jun,zhi,jie)
板上钉钉 (ban,shang,ding,ding)
板子 (ban,zi)
板铺 (ban,pu)
极为 (ji,wei)
极少数 (ji,shao,shu)
极深研几 (ji,shen,yan,ji)
极深研幾 (ji,shen,yan,ji)
枉曲直凑 (wang,qu,zhi,cou)
枕头 (zhen,tou)
枕席还师 (zhen,xi,huan,shi)
枕干之雠 (zhen,gan,zhi,chou)
枕戈泣血 (zhen,ge,qi,xue)
枕戈饮血 (zhen,ge,yin,xue)
枕曲藉糟 (zhen,qu,jie,zao)
枕石嗽流 (zhen,shi,shu,liu)
枕石漱流 (zhen,shi,sou,liu)
林冠 (lin,guan)
林荫道 (lin,yin,dao)
果子露 (guo,zi,lu)
果干 (guo,gan)
枝叶相持 (zhi,ye,xing,chi)
枝大于本 (zhi,da,yu,ben)
枝干 (zhi,gan)
枝杈 (zhi,cha)
枝蔓 (zhi,wan)
枞树 (cong,shu)
枞阳 (zong,yang)
枣子 (zao,zi)
枪弹 (qiang,dan)
枪杆 (qiang,gan)
枪杆子 (qiang,gan,zi)
枪林弹雨 (qiang,lin,dan,yu)
枪榴弹 (qiang,liu,dan)
枭将 (xiao,jiang)
枯树生华 (ku,shu,sheng,hua)
架不住 (jia,bu,zhu)
架子 (jia,zi)
枸杞 (gou,qi)
枸橘 (gou,ju)
枸橼 (ju,yuan)
柏拉图 (bo,la,tu)
柏林 (bo,lin)
